nombreOriginal;Nº  EXPEDIENTE;FECHA;HORA;CALLE;NÚMERO;DISTRITO;TIPO ACCIDENTE;ESTADO METEREOLÓGICO;TIPO VEHÍCULO;TIPO PERSONA;RANGO EDAD;SEXO;LESIVIDAD*;esCruce;tipoVia
RONDA. SEGOVIA / CALL. SEGOVIA;2019S034331;30/10/2019;10:00;CALLE SEGOVIA;-;CENTRO;Alcance;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Mujer;07;2;Calle
PASEO. PRADO;2019S034555;31/10/2019;21:05; PASEO PRADO;40;CENTRO;Alcance;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;02;0;Paseo
CALL. EMBAJADORES;2019S034565;31/10/2019;15:50; CALLE EMBAJADORES;172;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;01;0;Calle
PISTA. CRISTO DE EL PARDO;2019S034540;01/11/2019;11:00; PISTA CRISTO DE EL PARDO;1;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;03;0;Pista
COLPB. MONTE DE EL PARDO;2019S034665;02/11/2019;11:45; COLPB. MONTE DE EL PARDO;0;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;06;0;
CALL. JOAQUIN COSTA;2019S034858;04/11/2019;17:02; CALLE JOAQUIN COSTA;9;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Mujer;07;0;Calle
AVDA. DOCTOR GARCIA TAPIA / CALL. MARROQUINA;2019S034854;04/11/2019;15:49;AVENIDA DOCTOR GARCIA TAPIA;-;MORATALAZ;Caída;Despejado;Bicicleta;Conductor;DE 70 A 74 AÑOS;Mujer;01;2;Avenida
AVDA. DOCTOR GARCIA TAPIA / CALL. MARROQUINA;2019S034854;04/11/2019;15:49;CALLE MARROQUINA;-;MORATALAZ;Caída;Despejado;Bicicleta;Conductor;DE 70 A 74 AÑOS;Mujer;01;2;Calle
AVDA. CANILLEJAS A VICALVARO;2019S034836;05/11/2019;13:10; AVENIDA CANILLEJAS A VICALVARO; 68A;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;DE 70 A 74 AÑOS;Hombre;07;0;Avenida
INS. AVENIDA DE LOS TOREROS / CALL. FRANCISCO SANTOS;2019S034960;06/11/2019;23:56;INS. AVENIDA DE LOS TOREROS;-;SALAMANCA;Colisión fronto-lateral;Nublado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Mujer;;2;
INS. AVENIDA DE LOS TOREROS / CALL. FRANCISCO SANTOS;2019S034960;06/11/2019;23:56;CALLE FRANCISCO SANTOS;-;SALAMANCA;Colisión fronto-lateral;Nublado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Mujer;;2;Calle
PASEO. PRADO / PLAZA. CIBELES;2019S034953;06/11/2019;16:45;PASEO PRADO;-;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;;2;Paseo
PASEO. PRADO / PLAZA. CIBELES;2019S034953;06/11/2019;16:45;PLAZA CIBELES;-;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;;2;Plaza
CALL. TOSCANA / AVDA. GUADALAJARA;2019S035065;07/11/2019;20:40;CALLE TOSCANA;-;SAN BLAS-CANILLEJAS;Colisión frontal;Lluvia débil;Bicicleta;Conductor;DE 55 A 59 AÑOS;Mujer;07;2;Calle
CALL. TOSCANA / AVDA. GUADALAJARA;2019S035065;07/11/2019;20:40;AVENIDA GUADALAJARA;-;SAN BLAS-CANILLEJAS;Colisión frontal;Lluvia débil;Bicicleta;Conductor;DE 55 A 59 AÑOS;Mujer;07;2;Avenida
CALL. ATOCHA;2019S035207;08/11/2019;23:40; CALLE ATOCHA;119;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;07;0;Calle
CALL. BATALLA DEL SALADO / CALL. CACERES;2019S035125;08/11/2019;15:20;CALLE BATALLA DEL SALADO;-;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;02;2;Calle
CALL. BATALLA DEL SALADO / CALL. CACERES;2019S035125;08/11/2019;15:20;CALLE CACERES;-;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;02;2;Calle
CALL. SERRANO / CALL. ARMADA ESPAÑOLA;2019S035493;09/11/2019;21:00;CALLE SERRANO;-;SALAMANCA;Caída;Lluvia débil;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;07;2;Calle
CALL. SERRANO / CALL. ARMADA ESPAÑOLA;2019S035493;09/11/2019;21:00;CALLE ARMADA ESPAÑOLA;-;SALAMANCA;Caída;Lluvia débil;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;07;2;Calle
CALL. PRINCIPE DE VERGARA;2019S035249;09/11/2019;20:00; CALLE PRINCIPE DE VERGARA;12;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;01;0;Calle
PASEO. CHOPERA;2019S035414;09/11/2019;15:30; PASEO CHOPERA;33;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;0;Paseo
PASEO. CHOPERA;2019S035414;09/11/2019;15:30; PASEO CHOPERA;33;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Peatón;DE 25 A 29 AÑOS;Hombre;14;0;Paseo
AVDA. LLANO CASTELLANO / AVDA. CARDENAL HERRERA ORIA;2019S035344;09/11/2019;13:55;AVENIDA LLANO CASTELLANO;-;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;06;2;Avenida
AVDA. LLANO CASTELLANO / AVDA. CARDENAL HERRERA ORIA;2019S035344;09/11/2019;13:55;AVENIDA CARDENAL HERRERA ORIA;-;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;06;2;Avenida
AVDA. LLANO CASTELLANO / AVDA. CARDENAL HERRERA ORIA;2019S035344;09/11/2019;13:55;AVENIDA LLANO CASTELLANO;-;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Bicicleta;Peatón;DE 6 A 9 AÑOS;Mujer;07;2;Avenida
AVDA. LLANO CASTELLANO / AVDA. CARDENAL HERRERA ORIA;2019S035344;09/11/2019;13:55;AVENIDA CARDENAL HERRERA ORIA;-;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Bicicleta;Peatón;DE 6 A 9 AÑOS;Mujer;07;2;Avenida
PLAZA. SAN ILDEFONSO;2019S035312;10/11/2019;0:10; PLAZA SAN ILDEFONSO;1;CENTRO;Colisión fronto-lateral;;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;;0;Plaza
AVDA. MENENDEZ PELAYO;2019S035430;11/11/2019;20:48; AVENIDA MENENDEZ PELAYO;75;RETIRO;Alcance;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;07;0;Avenida
CALL. GOYA;2019S035417;11/11/2019;18:10; CALLE GOYA;24;SALAMANCA;Otro;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Mujer;;0;Calle
CALL. GENERAL ALVAREZ DE CASTRO / CALL. ELOY GONZALO;2019S035586;12/11/2019;21:45;CALLE GENERAL ALVAREZ DE CASTRO;-;CHAMBERÍ;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;07;2;Calle
CALL. GENERAL ALVAREZ DE CASTRO / CALL. ELOY GONZALO;2019S035586;12/11/2019;21:45;CALLE ELOY GONZALO;-;CHAMBERÍ;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;07;2;Calle
CALL. ALCALA / CALL. MARTIRES CONCEPCIONISTAS;2019S035514;12/11/2019;19:30;CALLE ALCALA;-;SALAMANCA;Colisión lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;;2;Calle
CALL. ALCALA / CALL. MARTIRES CONCEPCIONISTAS;2019S035514;12/11/2019;19:30;CALLE MARTIRES CONCEPCIONISTAS;-;SALAMANCA;Colisión lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;;2;Calle
PLAZA. SANTO DOMINGO / CALL. SILVA;2019S035513;12/11/2019;19:05;PLAZA SANTO DOMINGO;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;07;2;Plaza
PLAZA. SANTO DOMINGO / CALL. SILVA;2019S035513;12/11/2019;19:05;CALLE SILVA;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;07;2;Calle
CALL. TENIENTE CORONEL NOREÑA / CALL. TERESA LOPEZ VALCARCEL;2019S035440;12/11/2019;7:40;CALLE TENIENTE CORONEL NOREÑA;-;ARGANZUELA;Colisión lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Mujer;03;2;Calle
CALL. TENIENTE CORONEL NOREÑA / CALL. TERESA LOPEZ VALCARCEL;2019S035440;12/11/2019;7:40;CALLE TERESA LOPEZ VALCARCEL;-;ARGANZUELA;Colisión lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Mujer;03;2;Calle
PASEO. ESPERANZA / CALL. GARGANTILLA;2019S035679;13/11/2019;20:20;PASEO ESPERANZA;-;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Mujer;01;2;Paseo
PASEO. ESPERANZA / CALL. GARGANTILLA;2019S035679;13/11/2019;20:20;CALLE GARGANTILLA;-;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Mujer;01;2;Calle
CALL. JACOBINIA / CALL. EUGENIA DE MONTIJO;2019S035786;13/11/2019;19:40;CALLE JACOBINIA;-;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Mujer;14;2;Calle
CALL. JACOBINIA / CALL. EUGENIA DE MONTIJO;2019S035786;13/11/2019;19:40;CALLE EUGENIA DE MONTIJO;-;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Mujer;14;2;Calle
AVDA. PEÑA PRIETA / CALL. PICO ALMANZOR;2019S035582;13/11/2019;14:30;AVENIDA PEÑA PRIETA;-;PUENTE DE VALLECAS;Colisión frontal;Despejado;Bicicleta;Conductor;DE 60 A 64 AÑOS;Hombre;07;2;Avenida
AVDA. PEÑA PRIETA / CALL. PICO ALMANZOR;2019S035582;13/11/2019;14:30;CALLE PICO ALMANZOR;-;PUENTE DE VALLECAS;Colisión frontal;Despejado;Bicicleta;Conductor;DE 60 A 64 AÑOS;Hombre;07;2;Calle
PASEO. CHOPERA / PLAZA. GENERAL MAROTO;2019S035655;13/11/2019;13:25;PASEO CHOPERA;-;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Mujer;07;2;Paseo
PASEO. CHOPERA / PLAZA. GENERAL MAROTO;2019S035655;13/11/2019;13:25;PLAZA GENERAL MAROTO;-;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Mujer;07;2;Plaza
PASEO. CHOPERA / PLAZA. GENERAL MAROTO;2019S035655;13/11/2019;13:25;PASEO CHOPERA;-;ARGANZUELA;Caída;Despejado;Bicicleta;Peatón;DE 30 A 34 AÑOS;Hombre;14;2;Paseo
PASEO. CHOPERA / PLAZA. GENERAL MAROTO;2019S035655;13/11/2019;13:25;PLAZA GENERAL MAROTO;-;ARGANZUELA;Caída;Despejado;Bicicleta;Peatón;DE 30 A 34 AÑOS;Hombre;14;2;Plaza
RONDA. SEGOVIA;2019S035527;13/11/2019;0:41; RONDA SEGOVIA;45;CENTRO;Otro;Lluvia débil;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;01;0;Ronda
PASEO. ESPERANZA / CALL. MORATINES;2019S035805;14/11/2019;20:45;PASEO ESPERANZA;-;ARGANZUELA;Colisión fronto-lateral;Nublado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;2;Paseo
PASEO. ESPERANZA / CALL. MORATINES;2019S035805;14/11/2019;20:45;CALLE MORATINES;-;ARGANZUELA;Colisión fronto-lateral;Nublado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;2;Calle
PLAZA. CONDE DE CASAL / AVDA. MEDITERRANEO;2019S035751;14/11/2019;14:10;PLAZA CONDE DE CASAL;-;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Mujer;06;2;Plaza
PLAZA. CONDE DE CASAL / AVDA. MEDITERRANEO;2019S035751;14/11/2019;14:10;AVENIDA MEDITERRANEO;-;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Mujer;06;2;Avenida
AVDA. PORTUGAL / PQUE. MADRID RIO;2019S036005;14/11/2019;12:00;AVENIDA PORTUGAL;-;LATINA;Atropello a persona;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;01;2;Avenida
AVDA. PORTUGAL / PQUE. MADRID RIO;2019S036005;14/11/2019;12:00;PARQUE MADRID RIO;-;LATINA;Atropello a persona;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;01;2;
AVDA. PORTUGAL / PQUE. MADRID RIO;2019S036005;14/11/2019;12:00;AVENIDA PORTUGAL;-;LATINA;Atropello a persona;Despejado;Bicicleta;Peatón;DE 55 A 59 AÑOS;Hombre;01;2;Avenida
AVDA. PORTUGAL / PQUE. MADRID RIO;2019S036005;14/11/2019;12:00;PARQUE MADRID RIO;-;LATINA;Atropello a persona;Despejado;Bicicleta;Peatón;DE 55 A 59 AÑOS;Hombre;01;2;
CALL. SAN MARCOS / CALL. BARBIERI;2019S039726;15/11/2019;23:50;CALLE SAN MARCOS;-;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;;2;Calle
CALL. SAN MARCOS / CALL. BARBIERI;2019S039726;15/11/2019;23:50;CALLE BARBIERI;-;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;;2;Calle
AVDA. ALFONSO XIII;2019S035904;15/11/2019;20:15; AVENIDA ALFONSO XIII;147;CHAMARTÍN;Colisión lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;0;Avenida
CALL. SERRANO;2019S035767;15/11/2019;15:00; CALLE SERRANO;100;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;07;0;Calle
CALL. SERRANO / CALL. AYALA;2019S036046;18/11/2019;15:15;CALLE SERRANO;-;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;;2;Calle
CALL. SERRANO / CALL. AYALA;2019S036046;18/11/2019;15:15;CALLE AYALA;-;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;;2;Calle
ATOCHA;2019S036119;19/11/2019;15:20; ATOCHA;123;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;14;0;
CALL. MARTIN MUÑOZ DE LAS POSADAS;2019S036089;19/11/2019;9:10; CALLE MARTIN MUÑOZ DE LAS POSADAS; 7K;VILLA DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;06;0;Calle
CALL. MARTIN MUÑOZ DE LAS POSADAS;2019S036089;19/11/2019;9:10; CALLE MARTIN MUÑOZ DE LAS POSADAS; 7K;VILLA DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Pasajero;DE 0 A 5 AÑOS;Mujer;14;0;Calle
GTA. SAN VICENTE;2019S036377;21/11/2019;21:15; GLORIETA SAN VICENTE;1;MONCLOA-ARAVACA;Caída;Lluvia débil;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;05;0;Glorieta
AVDA. SECUNDINO ZUAZO / CALL. MARIA DE LAS MERCEDES DE BORBON;2019S036407;21/11/2019;17:25;AVENIDA SECUNDINO ZUAZO;-;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Mujer;07;2;Avenida
AVDA. SECUNDINO ZUAZO / CALL. MARIA DE LAS MERCEDES DE BORBON;2019S036407;21/11/2019;17:25;CALLE MARIA DE LAS MERCEDES DE BORBON;-;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Mujer;07;2;Calle
CALL. TOLEDO / PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS;2019S036406;21/11/2019;16:20;CALLE TOLEDO;-;ARGANZUELA;Caída;Lluvia débil;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;01;2;Calle
CALL. TOLEDO / PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS;2019S036406;21/11/2019;16:20;PASEO JUAN ANTONIO VALLEJO-NAJERA BOTAS;-;ARGANZUELA;Caída;Lluvia débil;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;01;2;Paseo
AVDA. BRASILIA / AVDA. BADAJOZ;2019S036525;22/11/2019;20:50;AVENIDA BRASILIA;-;SALAMANCA;Colisión lateral;Lluvia débil;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;07;2;Avenida
AVDA. BRASILIA / AVDA. BADAJOZ;2019S036525;22/11/2019;20:50;AVENIDA BADAJOZ;-;SALAMANCA;Colisión lateral;Lluvia débil;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;07;2;Avenida
CALL. GRAN VIA;2019S036327;22/11/2019;5:55; CALLE GRAN VIA;11;CENTRO;Colisión fronto-lateral;Lluvia débil;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;02;0;Calle
CALL. CASTELLO;2019S036539;23/11/2019;23:15; CALLE CASTELLO;117;SALAMANCA;Otro;Nublado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Mujer;02;0;Calle
CALL. RIVAS / CALL. BOYER;2019S036642;23/11/2019;22:45;CALLE RIVAS;-;VICÁLVARO;Caída;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;02;2;Calle
CALL. RIVAS / CALL. BOYER;2019S036642;23/11/2019;22:45;CALLE BOYER;-;VICÁLVARO;Caída;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;02;2;Calle
CALL. CANTALEJO;2019S036636;24/11/2019;9:35; CALLE CANTALEJO;2;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;06;0;Calle
GTA. RUIZ JIMENEZ / CALL. SAN BERNARDO;2019S036820;25/11/2019;20:45;GLORIETA RUIZ JIMENEZ;-;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;2;Glorieta
GTA. RUIZ JIMENEZ / CALL. SAN BERNARDO;2019S036820;25/11/2019;20:45;CALLE SAN BERNARDO;-;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;2;Calle
CALL. ZAOREJAS;2019S036789;25/11/2019;13:50; CALLE ZAOREJAS;10;BARAJAS;Caída;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;;0;Calle
PASEO. PLATANOS / PASEO. ROBLEDAL;2019S036951;25/11/2019;12:30;PASEO PLATANOS;-;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 70 A 74 AÑOS;Hombre;07;2;Paseo
PASEO. PLATANOS / PASEO. ROBLEDAL;2019S036951;25/11/2019;12:30;PASEO ROBLEDAL;-;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 70 A 74 AÑOS;Hombre;07;2;Paseo
PLAZA. ALONSO MARTINEZ / CALL. SANTA ENGRACIA;2019S036846;26/11/2019;22:50;PLAZA ALONSO MARTINEZ;-;CHAMBERÍ;Caída;Lluvia débil;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;07;2;Plaza
PLAZA. ALONSO MARTINEZ / CALL. SANTA ENGRACIA;2019S036846;26/11/2019;22:50;CALLE SANTA ENGRACIA;-;CHAMBERÍ;Caída;Lluvia débil;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;07;2;Calle
PLAZA. ALONSO MARTINEZ / CALL. SANTA ENGRACIA;2019S036846;26/11/2019;22:50;PLAZA ALONSO MARTINEZ;-;CHAMBERÍ;Caída;Lluvia débil;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;07;2;Plaza
PLAZA. ALONSO MARTINEZ / CALL. SANTA ENGRACIA;2019S036846;26/11/2019;22:50;CALLE SANTA ENGRACIA;-;CHAMBERÍ;Caída;Lluvia débil;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;07;2;Calle
GTA. OLGA RAMOS;2019S036862;26/11/2019;12:25; GLORIETA OLGA RAMOS;0;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Lluvia débil;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;06;0;Glorieta
CALL. FERMIN CABALLERO;2019S036984;27/11/2019;17:27; CALLE FERMIN CABALLERO;87;FUENCARRAL-EL PARDO;Colisión frontal;Nublado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;;0;Calle
PASEO. CHOPERA;2019S037108;28/11/2019;19:30; PASEO CHOPERA;10;ARGANZUELA;Colisión fronto-lateral;;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;14;0;Paseo
PLAZA. MORERAS / PASEO. PIÑONERO;2019S037177;28/11/2019;13:40;PLAZA MORERAS;-;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;DE 15 A 17 AÑOS;Hombre;07;2;Plaza
PLAZA. MORERAS / PASEO. PIÑONERO;2019S037177;28/11/2019;13:40;PASEO PIÑONERO;-;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;DE 15 A 17 AÑOS;Hombre;07;2;Paseo
CALL. PELAYO;2019S037082;29/11/2019;15:40; CALLE PELAYO;5;CENTRO;Caída;Lluvia débil;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;06;0;Calle
PLAZA. OLAVIDE;2019S037330;30/11/2019;22:15; PLAZA OLAVIDE;15;CHAMBERÍ;Caída;Lluvia débil;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;07;0;Plaza
CALL. NICOLAS SALMERON;2019S037437;30/11/2019;15:15; CALLE NICOLAS SALMERON;3;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;07;0;Calle
CALL. BRAVO MURILLO;2019S037130;30/11/2019;1:40; CALLE BRAVO MURILLO;155;TETUÁN;Colisión lateral;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;07;0;Calle
PASEO. SANTA MARIA DE LA CABEZA / CALL. MARCELO USERA;2019S037342;01/12/2019;23:30;PASEO SANTA MARIA DE LA CABEZA;-;ARGANZUELA;Colisión fronto-lateral;Lluvia débil;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;2;Paseo
PASEO. SANTA MARIA DE LA CABEZA / CALL. MARCELO USERA;2019S037342;01/12/2019;23:30;CALLE MARCELO USERA;-;ARGANZUELA;Colisión fronto-lateral;Lluvia débil;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;2;Calle
AVDA. CIUDAD DE BARCELONA / CALL. ARREGUI Y ARUEJ;2019S037662;04/12/2019;21:30;AVENIDA CIUDAD DE BARCELONA;-;RETIRO;Colisión fronto-lateral;Nublado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;07;2;Avenida
AVDA. CIUDAD DE BARCELONA / CALL. ARREGUI Y ARUEJ;2019S037662;04/12/2019;21:30;CALLE ARREGUI Y ARUEJ;-;RETIRO;Colisión fronto-lateral;Nublado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;07;2;Calle
CALL. PRINCIPE DE VERGARA / CALL. LOPEZ DE HOYOS;2019S037676;04/12/2019;21:10;CALLE PRINCIPE DE VERGARA;-;CHAMARTÍN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 65 A 69 AÑOS;Mujer;07;2;Calle
CALL. PRINCIPE DE VERGARA / CALL. LOPEZ DE HOYOS;2019S037676;04/12/2019;21:10;CALLE LOPEZ DE HOYOS;-;CHAMARTÍN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 65 A 69 AÑOS;Mujer;07;2;Calle
CALL. RIOS ROSAS;2019S037683;04/12/2019;20:15; CALLE RIOS ROSAS;17;CHAMBERÍ;Colisión lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;;0;Calle
CALL. DOBLA / AVDA. POBLADOS;2019S037835;04/12/2019;16:00;CALLE DOBLA;-;CARABANCHEL;Colisión fronto-lateral;Lluvia débil;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;06;2;Calle
CALL. DOBLA / AVDA. POBLADOS;2019S037835;04/12/2019;16:00;AVENIDA POBLADOS;-;CARABANCHEL;Colisión fronto-lateral;Lluvia débil;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;06;2;Avenida
SANTA  ENGRACIA;2019S037712;05/12/2019;23:30; SANTA ENGRACIA;-;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Mujer;14;0;
SANTA  ENGRACIA;2019S037712;05/12/2019;23:30; SANTA ENGRACIA;-;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Peatón;DE 21 A 24 AÑOS;Mujer;07;0;
AVDA DE LAS FUERZAS ARMADAS/ AVDA DE BUENOS AIRES;2019S037770;05/12/2019;20:25;AVENIDA DE LAS FUERZAS ARMADAS;-;BARAJAS;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;02;2;Avenida
AVDA DE LAS FUERZAS ARMADAS/ AVDA DE BUENOS AIRES;2019S037770;05/12/2019;20:25;AVENIDA DE BUENOS AIRES;-;BARAJAS;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;02;2;Avenida
AVDA. BETANZOS;2019S037705;05/12/2019;5:55; AVENIDA BETANZOS;6;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Lluvia débil;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;01;0;Avenida
PLAZA. CONDE DE CASAL / AVDA. MEDITERRANEO;2019S037819;05/12/2019;2:20;PLAZA CONDE DE CASAL;-;RETIRO;Caída;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Mujer;07;2;Plaza
PLAZA. CONDE DE CASAL / AVDA. MEDITERRANEO;2019S037819;05/12/2019;2:20;AVENIDA MEDITERRANEO;-;RETIRO;Caída;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Mujer;07;2;Avenida
PASEO. CASTELLANA;2019S037723;06/12/2019;1:00; PASEO CASTELLANA;33;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;DE 25 A 29 AÑOS;Mujer;07;0;Paseo
