nombreOriginal;COD_VIA;VIA_CLASE;VIA_PAR;VIA_NOMBRE;VIA_NOMBRE_ACENTOS;DISTRITO;IMPAR_MIN;IMPAR_MAX;PAR_MIN;PAR_MAX;tipoVia;palabrasClave
VENTISQUERO DE LA CONDESA;1394;AVENIDA;DEL; VENTISQUERO DE LA CONDESA;VENTISQUERO DE LA CONDESA;8;7;45;2;50;;VENTISQUERO CONDESA
VENTORRILLO;774800;CALLE;DEL; VENTORRILLO;VENTORRILLO;1;1;13;2;14;;VENTORRILLO
VENTOSA;775100;CALLE;DE LA; VENTOSA;VENTOSA;1;19;29;26;30;;VENTOSA
VENTURA DE LA VEGA;775400;CALLE;DE; VENTURA DE LA VEGA;VENTURA DE LA VEGA;1;1;23;2;22;;VENTURA VEGA
VENTURA DIAZ BERNARDO;31000306;CALLE;DE; VENTURA DIAZ BERNARDO;VENTURA DÍAZ BERNARDO;11;1;3;6;8;;VENTURA DIAZ BERNARDO
VENTURA RODRIGUEZ;775200;CALLE;DE; VENTURA RODRIGUEZ;VENTURA RODRÍGUEZ;9;1;17;2;26;;VENTURA RODRIGUEZ
VENTURADA;1192;CALLE;DE; VENTURADA;VENTURADA;20;1;5;2;46;;VENTURADA
VENTURADA;1192;CALLE;DE; VENTURADA;VENTURADA;20;1;5;2;46;;VENTURADA
VENUS;775500;CALLE;DE; VENUS;VENUS;21;;;2;22;;VENUS
VERACRUZ;746600;CALLE;DE; VERACRUZ;VERACRUZ;5;1;5;2;8;;VERACRUZ
VERANO;775;PLAZA;DEL; VERANO;VERANO;20;1;7;2;6;;VERANO
VERDAD;775700;CALLE;DE LA; VERDAD;VERDAD;11;1;29;2;20;;VERDAD
VERDAGUER Y GARCIA;775800;CALLE;DE; VERDAGUER Y GARCIA;VERDAGUER Y GARCÍA;15;1;61;2;56;;VERDAGUER GARCIA
VERDE VIENTO;912;CALLE;DE; VERDE VIENTO;VERDE VIENTO;17;1;123;4;16;;VERDE VIENTO
VERDOLAGA;974;CALLE;DE LA; VERDOLAGA;VERDOLAGA;10;1;7;2;2;;VERDOLAGA
VEREDA;744;CALLE;DE LA; VEREDA;VEREDA;15;1;1;2;2;;VEREDA
VEREDA DE LA CEBOLLA;31001824;CALLE;DE LA; VEREDA DE LA CEBOLLA;VEREDA DE LA CEBOLLA;19;27;53;20;72;;VEREDA CEBOLLA
VEREDA DE LA DESUELTA;31002069;CAMINO;; VEREDA DE LA DESUELTA;VEREDA DE LA DESUELTA;8;;;4;4;;VEREDA DESUELTA
VEREDA DE LA TORRE;905558;CAMINO;DE LA; VEREDA DE LA TORRE;VEREDA DE LA TORRE;8;25;27;14;14;;VEREDA TORRE
VEREDA DE LA ZANJA;31000408;CAMINO;DE LA; VEREDA DE LA ZANJA;VEREDA DE LA ZANJA;21;25;25;;;;VEREDA ZANJA
VEREDA DEL CARMEN;776200;CALLE;DE LA; VEREDA DEL CARMEN;VEREDA DEL CARMEN;15;1;31;2;18;;VEREDA CARMEN
VEREDA DEL PINAR;1839;CALLE;DE LA; VEREDA DEL PINAR;VEREDA DEL PINAR;19;1;1;2;12;;VEREDA PINAR
VERGARA;776900;CALLE;DE; VERGARA;VERGARA;1;1;11;2;16;;VERGARA
VERIN;776950;PLAZA;DE; VERIN;VERÍN;8;3;17;2;16;;VERIN
VERJA;777000;CALLE;DE LA; VERJA;VERJA;12;3;71;2;68;;VERJA
VERJA;777100;TRAVESÍA;DE LA; VERJA;VERJA;12;1;3;;;;VERJA
VERONA;2624;CALLE;DE; VERONA;VERONA;14;1;1;2;2;;VERONA
VERONICA;777200;CALLE;DE LA; VERONICA;VERÓNICA;1;3;17;2;22;;VERONICA
VERSALLES;2570;CALLE;DE; VERSALLES;VERSALLES;20;1;175;;;;VERSALLES
VERTEDERO DE LA CHINA;777300;CAMINO;DEL; VERTEDERO DE LA CHINA;VERTEDERO DE LA CHINA;18;5;5;;;;VERTEDERO CHINA
VERTIENTE;777400;CALLE;DE LA; VERTIENTE;VERTIENTE;15;15;15;2;4;;VERTIENTE
VESUBIO;777500;CALLE;DEL; VESUBIO;VESUBIO;13;1;7;2;12;;VESUBIO
VEZA;777600;CALLE;DE LA; VEZA;VEZA;6;1;47;4;40;;VEZA
VIA;777800;CALLE;DE LA; VIA;VÍA;11;1;57;2;52;Via; 
VIA CARPETANA;777860;CALLE;; VIA CARPETANA;VÍA CARPETANA;10;;;138;352;Via;CARPETANA
VIA CARPETANA;777860;CALLE;; VIA CARPETANA;VÍA CARPETANA;10;;;138;352;Via;CARPETANA
VIA CARPETANA;777860;CALLE;; VIA CARPETANA;VÍA CARPETANA;11;43;209;;;Via;CARPETANA
VIA CARPETANA;777860;CALLE;; VIA CARPETANA;VÍA CARPETANA;11;43;209;;;Via;CARPETANA
VIA DE DUBLIN;1113;CALLE;; VIA DE DUBLIN;VÍA DE DUBLÍN;16;;;;;Via;DUBLIN
VIA DE DUBLIN;1113;CALLE;; VIA DE DUBLIN;VÍA DE DUBLÍN;21;1;15;2;14;Via;DUBLIN
VIA DE LAS DOS CASTILLAS;991;CARRETERA;; VIA DE LAS DOS CASTILLAS;VÍA DE LAS DOS CASTILLAS;9;;;;;Via;DOS CASTILLAS
VIA DE LAS DOS CASTILLAS;991;CARRETERA;; VIA DE LAS DOS CASTILLAS;VÍA DE LAS DOS CASTILLAS;9;;;;;Via;DOS CASTILLAS
VIA DE LAS DOS CASTILLAS;991;CARRETERA;; VIA DE LAS DOS CASTILLAS;VÍA DE LAS DOS CASTILLAS;9;;;;;Via;DOS CASTILLAS
VIA DE LOS POBLADOS;778300;CALLE;; VIA DE LOS POBLADOS;VÍA DE LOS POBLADOS;16;1;23;;;Via;POBLADOS
VIA LACTEA;1873;CALLE;DE LA; VIA LACTEA;VÍA LÁCTEA;9;1;45;;;Via;LACTEA
VIA LIMITE;778000;CALLE;DE LA; VIA LIMITE;VÍA LÍMITE;6;1;123;10;16;Via;LIMITE
VIA LUSITANA;778100;CALLE;; VIA LUSITANA;VÍA LUSITANA;11;1;65;2;142;Via;LUSITANA
VIA LUSITANA;778100;CALLE;; VIA LUSITANA;VÍA LUSITANA;11;1;65;2;142;Via;LUSITANA
VIA VERDE DE LA GASOLINA;31001483;PASEO;DE LA; VIA VERDE DE LA GASOLINA;VÍA VERDE DE LA GASOLINA;20;;;;;Via;VERDE GASOLINA
VIA VERDE DE LA GASOLINA;31001483;PASEO;DE LA; VIA VERDE DE LA GASOLINA;VÍA VERDE DE LA GASOLINA;21;17;27;;;Via;VERDE GASOLINA
VIANA;778400;CALLE;DE; VIANA;VIANA;11;1;3;;;Via;VIANA
VIAR;778500;CALLE;DE; VIAR;VIAR;9;;;;;Via;VIAR
VICALVARADA;778450;PLAZA;DE LA; VICALVARADA;VICÁLVARADA;19;1;1;;;;VICALVARADA
VICALVARO;778775;CALLE;DE; VICALVARO;VICÁLVARO;4;1;13;;;;VICALVARO
VICALVARO;778750;CALLEJÓN;DE; VICALVARO;VICÁLVARO;21;;;2;12;;VICALVARO
VICALVARO A COSLADA;905294;CARRETERA;DE; VICALVARO A COSLADA;VICÁLVARO A COSLADA;19;11;19;2;70;;VICALVARO COSLADA
VICALVARO A COSLADA;905294;CARRETERA;DE; VICALVARO A COSLADA;VICÁLVARO A COSLADA;19;11;19;2;70;;VICALVARO COSLADA
VICALVARO A COSLADA;905294;CARRETERA;DE; VICALVARO A COSLADA;VICÁLVARO A COSLADA;20;;;;;;VICALVARO COSLADA
VICALVARO A LA ESTACION DE O'DONNELL;978785;CARRETERA;DE; VICALVARO A LA ESTACION DE O'DONNELL;VICÁLVARO A LA ESTACIÓN DE O'DONNELL;19;1;31;2;118;;VICALVARO ESTACION O'DONNELL
VICALVARO A LA ESTACION DE O'DONNELL;978785;CARRETERA;DE; VICALVARO A LA ESTACION DE O'DONNELL;VICÁLVARO A LA ESTACIÓN DE O'DONNELL;19;1;31;2;118;;VICALVARO ESTACION O'DONNELL
VICALVARO A LA ESTACION DE O'DONNELL;978785;CARRETERA;DE; VICALVARO A LA ESTACION DE O'DONNELL;VICÁLVARO A LA ESTACIÓN DE O'DONNELL;20;135;161;180;180;;VICALVARO ESTACION O'DONNELL
VICALVARO A RIVAS DEL JARAMA;778930;CARRETERA;DE; VICALVARO A RIVAS DEL JARAMA;VICÁLVARO A RIVAS DEL JARAMA;19;7;53;4;52;;VICALVARO RIVAS JARAMA
VICALVARO A SAN FERNANDO DE HENARES;905342;CAMINO;DE; VICALVARO A SAN FERNANDO DE HENARES;VICÁLVARO A SAN FERNANDO DE HENARES;19;3;3;;;;VICALVARO SAN FERNANDO HENARES
VICALVARO A VALLECAS;2657;CARRETERA;DE; VICALVARO A VALLECAS;VICÁLVARO A VALLECAS;13;3;3;10;14;;VICALVARO VALLECAS
VICENTA JIMENEZ;779000;CALLE;DE; VICENTA JIMENEZ;VICENTA JIMÉNEZ;11;1;9;2;12;;VICENTA JIMENEZ
VICENTA PACHON;779100;CALLE;DE; VICENTA PACHON;VICENTA PACHÓN;11;1;21;2;24;;VICENTA PACHON
VICENTA PARRA;779200;CALLE;DE; VICENTA PARRA;VICENTA PARRA;11;1;7;2;14;;VICENTA PARRA
VICENTA VILLEGAS;779300;CALLE;DE; VICENTA VILLEGAS;VICENTA VILLEGAS;10;1;27;4;28;;VICENTA VILLEGAS
VICENTE ALEIXANDRE;779650;CALLE;DE; VICENTE ALEIXANDRE;VICENTE ALEIXANDRE;7;1;5;2;6;;VICENTE ALEIXANDRE
VICENTE BAENA;779660;CALLE;DE; VICENTE BAENA;VICENTE BAENA;8;1;37;2;26;;VICENTE BAENA
VICENTE BAHAMONDE;779800;CALLE;DE; VICENTE BAHAMONDE;VICENTE BAHAMONDE;13;1;13;2;12;;VICENTE BAHAMONDE
VICENTE BAUTISTA;779900;CALLE;DE; VICENTE BAUTISTA;VICENTE BAUTISTA;11;1;15;2;12;;VICENTE BAUTISTA
VICENTE BLASCO IBAÑEZ;31000073;CALLE;DE; VICENTE BLASCO IBAÑEZ;VICENTE BLASCO IBÁÑEZ;16;11;81;2;126;;VICENTE BLASCO IBAÑEZ
VICENTE CABALLERO;780000;CALLE;DE; VICENTE CABALLERO;VICENTE CABALLERO;3;1;17;2;24;;VICENTE CABALLERO
VICENTE CABALLERO;780100;TRAVESÍA;DE; VICENTE CABALLERO;VICENTE CABALLERO;3;3;3;2;2;;VICENTE CABALLERO
VICENTE CAMARON;780200;CALLE;DE; VICENTE CAMARON;VICENTE CAMARÓN;10;1;57;2;68;;VICENTE CAMARON
VICENTE CARBALLAL;780300;CALLE;DE; VICENTE CARBALLAL;VICENTE CARBALLAL;17;1;23;2;24;;VICENTE CARBALLAL
VICENTE DE EUSEBIO;780525;CALLE;DE; VICENTE DE EUSEBIO;VICENTE DE EUSEBIO;16;;;10;10;;VICENTE EUSEBIO
VICENTE ESPINEL;780500;CALLE;DE; VICENTE ESPINEL;VICENTE ESPINEL;15;1;45;2;38;;VICENTE ESPINEL
VICENTE GACEO;780550;CALLE;DE; VICENTE GACEO;VICENTE GACEO;6;17;23;;;;VICENTE GACEO
VICENTE HUIDOBRO;31000065;CALLE;DE; VICENTE HUIDOBRO;VICENTE HUIDOBRO;16;1;9;2;10;;VICENTE HUIDOBRO
VICENTE JIMENEZ;780800;CALLE;DE; VICENTE JIMENEZ;VICENTE JIMÉNEZ;20;1;9;2;10;;VICENTE JIMENEZ
VICENTE JIMENO;780900;CALLE;DE; VICENTE JIMENO;VICENTE JIMENO;8;1;23;2;26;;VICENTE JIMENO
VICENTE LOPEZ;781000;CALLE;DE; VICENTE LOPEZ;VICENTE LÓPEZ;8;7;11;8;8;;VICENTE LOPEZ
VICENTE LOPEZ;781000;CALLE;DE; VICENTE LOPEZ;VICENTE LÓPEZ;8;7;11;8;8;;VICENTE LOPEZ
VICENTE MARTIN ARIAS;781100;CALLE;DE; VICENTE MARTIN ARIAS;VICENTE MARTÍN ARIAS;11;1;27;2;36;;VICENTE MARTIN ARIAS
VICENTE MORALES;1163;CALLE;DE; VICENTE MORALES;VICENTE MORALES;16;1;35;2;10;;VICENTE MORALES
VICENTE MUZAS;781200;CALLE;DE; VICENTE MUZAS;VICENTE MUZAS;15;1;17;2;12;;VICENTE MUZAS
VICENTE QUESADA;781410;CALLE;DE; VICENTE QUESADA;VICENTE QUESADA;11;3;11;4;4;;VICENTE QUESADA
VICTIMAS DEL TERRORISMO;31001954;CALLE;DE LAS; VICTIMAS DEL TERRORISMO;VÍCTIMAS DEL TERRORISMO;18;;;;;;VICTIMAS TERRORISMO
VICTOR ANDRES BELAUNDE;781850;CALLE;DE; VICTOR ANDRES BELAUNDE;VÍCTOR ANDRÉS BELAÚNDE;5;1;51;2;54;;VICTOR ANDRES BELAUNDE
VICTOR ANDRES BELAUNDE;781850;CALLE;DE; VICTOR ANDRES BELAUNDE;VÍCTOR ANDRÉS BELAÚNDE;5;1;51;2;54;;VICTOR ANDRES BELAUNDE
VICTOR DE LA SERNA;782600;CALLE;DE; VICTOR DE LA SERNA;VÍCTOR DE LA SERNA;5;1;45;2;60;;VICTOR SERNA
VICTOR GIL;781900;CALLE;DE; VICTOR GIL;VÍCTOR GIL;8;1;9;2;8;;VICTOR GIL
VICTOR GONZALEZ;782100;CALLE;DE; VICTOR GONZALEZ;VÍCTOR GONZÁLEZ;20;;;2;10;;VICTOR GONZALEZ
VICTOR HUGO;782200;CALLE;DE; VICTOR HUGO;VÍCTOR HUGO;1;1;5;2;4;;VICTOR HUGO
VICTOR MANUEL III;782300;CALLE;DE; VICTOR MANUEL III;VÍCTOR MANUEL III;11;1;21;2;18;;VICTOR MANUEL III
VICTORIA;782800;AVENIDA;DE LA; VICTORIA;VICTORIA;9;7;91;2;144;;VICTORIA
VICTORIA;782800;AVENIDA;DE LA; VICTORIA;VICTORIA;9;7;91;2;144;;VICTORIA
VICTORIA;782800;AVENIDA;DE LA; VICTORIA;VICTORIA;9;7;91;2;144;;VICTORIA
VICTORIA;782800;AVENIDA;DE LA; VICTORIA;VICTORIA;9;7;91;2;144;;VICTORIA
VICTORIA;782700;CALLE;DE LA; VICTORIA;VICTORIA;1;1;9;2;10;;VICTORIA
VICTORIA KENT;31001775;CALLE;DE; VICTORIA KENT;VICTORIA KENT;19;13;85;90;110;;VICTORIA KENT
VICTORINO BAYO;783200;CALLE;DE; VICTORINO BAYO;VICTORINO BAYO;17;1;19;4;20;;VICTORINO BAYO
VICUS ALVAR;31001763;PLAZA;DE; VICUS ALVAR;VICUS ALVAR;19;1;101;;;;VICUS ALVAR
VID;905198;CALLE;DE LA; VID;VID;9;;;2;2;;VID
VIDAUBA;1817;CALLE;DE LA; VIDAUBA;VIDAUBA;10;1;3;2;28;;VIDAUBA
VIDRIALES;783400;CALLE;DE LOS; VIDRIALES;VIDRIALES;20;1;3;2;4;;VIDRIALES
VIDRIERIA;783500;CALLE;DE LA; VIDRIERIA;VIDRIERÍA;20;1;9;2;8;;VIDRIERIA
VIEJA DE PINTO;170500;CALLE;; VIEJA DE PINTO;VIEJA DE PINTO;17;1;21;2;24;;VIEJA PINTO
VIEJAS;783600;CALLE;DE LAS; VIEJAS;VIEJAS;5;1;25;;;;VIEJAS
VIEJO;905202;PASEO;; VIEJO;VIEJO;9;1;3;2;4;;VIEJO
VIEJO A LA CANTERA DE LA INMACULADA;906271;CAMINO;; VIEJO A LA CANTERA DE LA INMACULADA;VIEJO A LA CANTERA DE LA INMACULADA;18;1;37;2;38;;VIEJO CANTERA INMACULADA
VIEJO DE ALCORCON;905983;CAMINO;; VIEJO DE ALCORCON;VIEJO DE ALCORCÓN;10;;;4;14;;VIEJO ALCORCON
VIEJO DE BURGOS;118700;CAMINO;; VIEJO DE BURGOS;VIEJO DE BURGOS;16;1;41;2;32;;VIEJO BURGOS
VIEJO DE COSLADA A BARAJAS;906024;CAMINO;; VIEJO DE COSLADA A BARAJAS;VIEJO DE COSLADA A BARAJAS;20;25;25;12;12;;VIEJO COSLADA BARAJAS
VIEJO DE COSLADA A BARAJAS;906024;CAMINO;; VIEJO DE COSLADA A BARAJAS;VIEJO DE COSLADA A BARAJAS;20;25;25;12;12;;VIEJO COSLADA BARAJAS
VIEJO DE HORTALEZA;365600;CAMINO;; VIEJO DE HORTALEZA;VIEJO DE HORTALEZA;21;39;49;22;190;;VIEJO HORTALEZA
VIEJO DE LA CASA DE EULOGIO;905664;CAMINO;; VIEJO DE LA CASA DE EULOGIO;VIEJO DE LA CASA DE EULOGIO;18;;;26;40;;VIEJO CASA EULOGIO
VIEJO DE NAVARRONDAN;31001965;CAMINO;; VIEJO DE NAVARRONDAN;VIEJO DE NAVARRONDÁN;8;;;;;;VIEJO NAVARRONDAN
VIEJO DE VALDELAMASA AL CASTILLO DE VIÑUELAS;905612;CAMINO;; VIEJO DE VALDELAMASA AL CASTILLO DE VIÑUELAS;VIEJO DE VALDELAMASA AL CASTILLO DE VIÑUELAS;8;;;;;;VIEJO VALDELAMASA CASTILLO VIÑUELAS
VIEJO DE VALLECAS A RIVAS DEL JARAMA;905316;CAMINO;; VIEJO DE VALLECAS A RIVAS DEL JARAMA;VIEJO DE VALLECAS A RIVAS DEL JARAMA;19;11;35;50;50;;VIEJO VALLECAS RIVAS JARAMA
VIEJO DE VALLECAS A VACIAMADRID;905671;CAMINO;; VIEJO DE VALLECAS A VACIAMADRID;VIEJO DE VALLECAS A VACIAMADRID;18;9;17;14;14;;VIEJO VALLECAS VACIAMADRID
VIEJO DE VICALVARO;778900;CAMINO;; VIEJO DE VICALVARO;VIEJO DE VICÁLVARO;19;7;51;16;50;;VIEJO VICALVARO
VIEJO DE VICALVARO;778900;CAMINO;; VIEJO DE VICALVARO;VIEJO DE VICÁLVARO;19;7;51;16;50;;VIEJO VICALVARO
VIEJO DE VICALVARO A ARGANDA;905289;CAMINO;; VIEJO DE VICALVARO A ARGANDA;VIEJO DE VICÁLVARO A ARGANDA;19;;;;;;VIEJO VICALVARO ARGANDA
VIEJO DEL CURA;1196;CAMINO;; VIEJO DEL CURA;VIEJO DEL CURA;16;;;60;146;;VIEJO CURA
VIELLA;783700;CALLE;DE; VIELLA;VIELLA;9;1;21;2;30;;VIELLA
VIENTO;783800;CALLE;DEL; VIENTO;VIENTO;20;1;7;2;8;;VIENTO
VIENTOS;2401;GLORIETA;DE LOS; VIENTOS;VIENTOS;21;;;;;;VIENTOS
VIERA Y CLAVIJO;783900;CALLE;DE; VIERA Y CLAVIJO;VIERA Y CLAVIJO;3;1;25;2;28;;VIERA CLAVIJO
VIGIL;783950;CALLE;DE; VIGIL;VIGIL;19;1;7;2;26;;VIGIL
VIGO;784000;CALLE;DE; VIGO;VIGO;3;1;7;2;4;;VIGO
VILAFLOR;784200;PLAZA;DE; VILAFLOR;VILAFLOR;15;1;11;2;10;;VILAFLOR
VILAR DE DONAS;2813;CALLE;DE; VILAR DE DONAS;VILAR DE DONAS;8;1;19;2;6;;VILAR DONAS
VILCHES;784300;CALLE;DE; VILCHES;VILCHES;13;11;21;2;20;;VILCHES
VILELA;31001613;CALLE;DE; VILELA;VILELA;8;;;;;;VILELA
VILLA;784500;CALLE;DE LA; VILLA;VILLA;1;1;5;2;8;;VILLA
VILLA;784600;PLAZA;DE LA; VILLA;VILLA;1;1;5;2;4;;VILLA
VILLA DE ARBANCON;784625;CALLE;DE LA; VILLA DE ARBANCON;VILLA DE ARBANCÓN;2;1;3;2;6;;VILLA ARBANCON
VILLA DE CANILLEJAS;521400;PLAZA;DE LA; VILLA DE CANILLEJAS;VILLA DE CANILLEJAS;20;1;7;2;8;;VILLA CANILLEJAS
VILLA DE CHURRIANA;786050;CALLE;DE LA; VILLA DE CHURRIANA;VILLA DE CHURRIANA;16;1;15;2;18;;VILLA CHURRIANA
VILLA DE GUADALUPE;31000177;CALLE;DE LA; VILLA DE GUADALUPE;VILLA DE GUADALUPE;11;;;2;36;;VILLA GUADALUPE
VILLA DE MARIN;784825;CALLE;DE LA; VILLA DE MARIN;VILLA DE MARÍN;8;1;51;4;44;;VILLA MARIN
VILLA DE MILAGROS;31001830;CALLE;DE; VILLA DE MILAGROS;VILLA DE MILAGROS;19;1;65;2;92;;VILLA MILAGROS
VILLA DE PARIS;784900;PLAZA;DE LA; VILLA DE PARIS;VILLA DE PARÍS;1;1;1;;;;VILLA PARIS
VILLA DE PONS;785000;CALLE;DE LA; VILLA DE PONS;VILLA DE PONS;16;5;13;6;12;;VILLA PONS
VILLA DE ROTA;2418;CALLE;DE LA; VILLA DE ROTA;VILLA DE ROTA;16;1;1;2;4;;VILLA ROTA
VILLA DE VALLECAS;2647;AVENIDA;DE LA; VILLA DE VALLECAS;VILLA DE VALLECAS;18;9;27;;;;VILLA VALLECAS
VILLA DE VALLECAS MERCAMADRID;2172;AVENIDA;DE LA; VILLA DE VALLECAS MERCAMADRID;VILLA DE VALLECAS MERCAMADRID;18;3;3;2;22;;VILLA VALLECAS MERCAMADRID
VILLA DEL PRADO;31000178;CALLE;DE; VILLA DEL PRADO;VILLA DEL PRADO;2;1;27;2;4;;VILLA PRADO
VILLAAMIL;785200;CALLE;DE; VILLAAMIL;VILLAAMIL;6;1;75;2;90;;VILLAAMIL
VILLAAMIL;785200;CALLE;DE; VILLAAMIL;VILLAAMIL;6;1;75;2;90;;VILLAAMIL
VILLAAMIL;785200;CALLE;DE; VILLAAMIL;VILLAAMIL;6;1;75;2;90;;VILLAAMIL
VILLAAMIL;785200;CALLE;DE; VILLAAMIL;VILLAAMIL;8;;;;;;VILLAAMIL
VILLAAMIL;785200;CALLE;DE; VILLAAMIL;VILLAAMIL;9;79;265;;;;VILLAAMIL
VILLABLANCA;785400;CALLE;DE; VILLABLANCA;VILLABLANCA;19;1;89;2;70;;VILLABLANCA
VILLABLANCA;785400;CALLE;DE; VILLABLANCA;VILLABLANCA;19;1;89;2;70;;VILLABLANCA
VILLABLINO;2765;CALLE;DE; VILLABLINO;VILLABLINO;9;1;3;2;4;;VILLABLINO
VILLABONA;785500;CALLE;DE; VILLABONA;VILLABONA;12;1;131;2;108;;VILLABONA
VILLACAMPA;785600;CALLE;DE; VILLACAMPA;VILLACAMPA;18;1;17;2;16;;VILLACAMPA
VILLACAÑAS;2655;CALLE;DE; VILLACAÑAS;VILLACAÑAS;18;1;1;2;4;;VILLACAÑAS
VILLACARLOS;785700;CALLE;DE; VILLACARLOS;VILLACARLOS;19;1;27;2;20;;VILLACARLOS
VILLACARLOS;785700;CALLE;DE; VILLACARLOS;VILLACARLOS;19;1;27;2;20;;VILLACARLOS
VILLACARRIEDO;785800;CALLE;DE; VILLACARRIEDO;VILLACARRIEDO;10;5;17;2;24;;VILLACARRIEDO
VILLACARRILLO;785900;CALLE;DE; VILLACARRILLO;VILLACARRILLO;13;1;131;2;18;;VILLACARRILLO
VILLACASTIN;1702;CALLE;DE; VILLACASTIN;VILLACASTÍN;8;1;89;2;28;;VILLACASTIN
VILLACID DE CAMPOS;786075;CALLE;DE; VILLACID DE CAMPOS;VILLACID DE CAMPOS;19;1;3;2;20;;VILLACID CAMPOS
VILLACONEJOS;2427;PASAJE;DE; VILLACONEJOS;VILLACONEJOS;14;1;5;2;4;;VILLACONEJOS
VILLADANGOS DEL PARAMO;2840;CALLE;DE; VILLADANGOS DEL PARAMO;VILLADANGOS DEL PÁRAMO;8;;;;;;VILLADANGOS PARAMO
VILLADIEGO;786100;CALLE;DE; VILLADIEGO;VILLADIEGO;10;;;;;;VILLADIEGO
VILLAESCUSA;786200;CALLE;DE; VILLAESCUSA;VILLAESCUSA;15;1;19;2;64;;VILLAESCUSA
VILLAESCUSA;2137;TRAVESÍA;DE; VILLAESCUSA;VILLAESCUSA;15;1;7;2;8;;VILLAESCUSA
VILLAFRANCA;786400;CALLE;DE; VILLAFRANCA;VILLAFRANCA;4;1;19;2;26;;VILLAFRANCA
VILLAFRANCA DE LOS BARROS;786450;PLAZA;DE; VILLAFRANCA DE LOS BARROS;VILLAFRANCA DE LOS BARROS;8;1;5;2;4;;VILLAFRANCA BARROS
VILLAFRANCA DE MONTES DE OCA;2823;CALLE;DE; VILLAFRANCA DE MONTES DE OCA;VILLAFRANCA DE MONTES DE OCA;8;;;;;;VILLAFRANCA MONTES OCA
VILLAFRANCA DEL BIERZO;786475;CALLE;DE; VILLAFRANCA DEL BIERZO;VILLAFRANCA DEL BIERZO;16;1;21;2;14;;VILLAFRANCA BIERZO
VILLAFRUELA;786500;CALLE;DE; VILLAFRUELA;VILLAFRUELA;8;3;3;20;20;;VILLAFRUELA
VILLAFUERTE;786600;CALLE;DE; VILLAFUERTE;VILLAFUERTE;17;15;41;2;12;;VILLAFUERTE
VILLAGARCIA;786650;CALLE;DE; VILLAGARCIA;VILLAGARCÍA;10;1;29;2;20;;VILLAGARCIA
VILLAGARCIA DE AROSA;786750;CALLE;DE; VILLAGARCIA DE AROSA;VILLAGARCÍA DE AROSA;16;1;23;2;26;;VILLAGARCIA AROSA
VILLAGER;2763;CALLE;DE; VILLAGER;VILLAGER;9;1;7;2;12;;VILLAGER
VILLAGONZALO PEDERNALES;31001835;CALLE;DE; VILLAGONZALO PEDERNALES;VILLAGONZALO PEDERNALES;19;;;8;8;;VILLAGONZALO PEDERNALES
VILLAJIMENA;786760;CALLE;DE; VILLAJIMENA;VILLAJIMENA;19;1;113;2;30;;VILLAJIMENA
VILLAJOYOSA;786850;CALLE;DE; VILLAJOYOSA;VILLAJOYOSA;17;63;103;76;96;;VILLAJOYOSA
VILLALAR;786900;CALLE;DE; VILLALAR;VILLALAR;4;1;13;2;8;;VILLALAR
VILLALAZAN;787000;CALLE;DE; VILLALAZAN;VILLALAZÁN;20;;;2;8;;VILLALAZAN
VILLALBA DE LA SIERRA;2650;CALLE;DE; VILLALBA DE LA SIERRA;VILLALBA DE LA SIERRA;18;1;3;;;;VILLALBA SIERRA
VILLALBILLA;2431;PASAJE;DE; VILLALBILLA;VILLALBILLA;14;1;3;2;2;;VILLALBILLA
VILLALCAMPO;787050;CALLE;DE; VILLALCAMPO;VILLALCAMPO;19;1;7;2;10;;VILLALCAMPO
VILLALCAZAR DE SIRGA;787100;PLAZA;DE; VILLALCAZAR DE SIRGA;VILLALCÁZAR DE SIRGA;16;1;5;2;4;;VILLALCAZAR SIRGA
VILLALCON;31001851;CALLE;DE; VILLALCON;VILLALCÓN;18;1;17;2;20;;VILLALCON
VILLALMANZO;787200;CALLE;DE; VILLALMANZO;VILLALMANZO;19;1;13;2;18;;VILLALMANZO
VILLALOBOS;787250;CALLE;DE; VILLALOBOS;VILLALOBOS;13;1;147;2;48;;VILLALOBOS
VILLALON;787300;CALLE;DE; VILLALON;VILLALÓN;11;1;11;2;12;;VILLALON
VILLALONSO;787350;CALLE;DE; VILLALONSO;VILLALONSO;17;1;51;2;28;;VILLALONSO
VILLALUENGA DE LA SAGRA;31000523;CALLE;DE; VILLALUENGA DE LA SAGRA;VILLALUENGA DE LA SAGRA;18;7;17;18;24;;VILLALUENGA SAGRA
VILLAMANIN;787500;CALLE;DE; VILLAMANIN;VILLAMANÍN;10;1;41;2;66;;VILLAMANIN
VILLAMANTA;31000504;CALLE;DE; VILLAMANTA;VILLAMANTA;18;1;15;2;26;;VILLAMANTA
VILLAMAYOR DE SANTIAGO;31000520;CALLE;DE; VILLAMAYOR DE SANTIAGO;VILLAMAYOR DE SANTIAGO;18;1;41;2;6;;VILLAMAYOR SANTIAGO
VILLAMIEL DE CACERES;2595;CALLE;DE; VILLAMIEL DE CACERES;VILLAMIEL DE CÁCERES;16;1;85;2;88;;VILLAMIEL CACERES
VILLANUBLA;787700;PLAZA;DE; VILLANUBLA;VILLANUBLA;10;1;7;2;8;;VILLANUBLA
